Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,REF_AREA_TXT:Reference area,"AT:Austria,BE:Belgium,BG:Bulgaria,HR:Croatia,CY:Cyprus,EE:Estonia,XM:Euro area,FI:Finland,FR:France,DE:Germany,GR:Greece,IE:Ireland,IT:Italy,LV:Latvia,LT:Lithuania,LU:Luxembourg,MT:Malta,NL:Netherlands,PT:Portugal,SK:Slovakia,SI:Slovenia,ES:Spain",2026-05-28,2026-05-28 14:14 CEST,BIS,https://data.bis.org/search?view=card&page_size=50&filter=_CATEGORY%3DRPP%255E_DATAFLOW_ID%3DBIS%2CWS_SPP%2C1.0%255EREF_AREA_TXT%3DAustria%257CBelgium%257CBulgaria%257CCroatia%257CCyprus%257CEstonia%257CEuro%2520area%257CFinland%257CFrance%257CGermany%257CGreece%257CIreland%257CItaly%257CLatvia%257CLithuania%257CLuxembourg%257CMalta%257CNetherlands%257CPortugal%257CSlovakia%257CSlovenia%257CSpain%255EUNIT_MEASURE%3D628%255EVALUE%3D628%257CR&ccId=,https://data.bis.org/search?view=card&page_size=50&filter=_CATEGORY%3DRPP%255E_DATAFLOW_ID%3DBIS%2CWS_SPP%2C1.0%255EREF_AREA_TXT%3DAustria%257CBelgium%257CBulgaria%257CCroatia%257CCyprus%257CEstonia%257CEuro%2520area%257CFinland%257CFrance%257CGermany%257CGreece%257CIreland%257CItaly%257CLatvia%257CLithuania%257CLuxembourg%257CMalta%257CNetherlands%257CPortugal%257CSlovakia%257CSlovenia%257CSpain%255EUNIT_MEASURE%3D628%255EVALUE%3D628%257CR&ccId=&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/RPP
,,UNIT_MEASURE:Unit of measure,"628:Index, 2010 = 100",,,,,,
,,VALUE:Value,"628,R",,,,,,
,,TOPIC:Topic,RPP:Property prices / Residential property prices,,,,,,
,,DATAFLOW_ID:Dataflow Id,"BIS,WS_SPP,1.0:",,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,VALUE:Value,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1971-03-31,F:Free,,A:Normal value,53.8171
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1971-06-30,F:Free,,A:Normal value,52.0226
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1971-09-30,F:Free,,A:Normal value,52.399
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1971-12-31,F:Free,,A:Normal value,52.3003
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1972-03-31,F:Free,,A:Normal value,54.3681
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1972-06-30,F:Free,,A:Normal value,53.5681
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1972-09-30,F:Free,,A:Normal value,52.824
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1972-12-31,F:Free,,A:Normal value,54.6682
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1973-03-31,F:Free,,A:Normal value,57.4522
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1973-06-30,F:Free,,A:Normal value,61.7737
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1973-09-30,F:Free,,A:Normal value,62.3609
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1973-12-31,F:Free,,A:Normal value,63.693
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1974-03-31,F:Free,,A:Normal value,64.5438
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1974-06-30,F:Free,,A:Normal value,64.7901
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1974-09-30,F:Free,,A:Normal value,62.8692
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1974-12-31,F:Free,,A:Normal value,61.8045
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1975-03-31,F:Free,,A:Normal value,58.6386
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1975-06-30,F:Free,,A:Normal value,56.5738
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1975-09-30,F:Free,,A:Normal value,55.0896
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1975-12-31,F:Free,,A:Normal value,55.1051
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1976-03-31,F:Free,,A:Normal value,53.7841
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1976-06-30,F:Free,,A:Normal value,52.2779
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1976-09-30,F:Free,,A:Normal value,51.8481
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1976-12-31,F:Free,,A:Normal value,51.1231
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1977-03-31,F:Free,,A:Normal value,49.1418
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1977-06-30,F:Free,,A:Normal value,48.6213
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1977-09-30,F:Free,,A:Normal value,46.8637
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1977-12-31,F:Free,,A:Normal value,46.1509
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1978-03-31,F:Free,,A:Normal value,46.6659
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1978-06-30,F:Free,,A:Normal value,46.5376
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1978-09-30,F:Free,,A:Normal value,45.243
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1978-12-31,F:Free,,A:Normal value,45.0554
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1979-03-31,F:Free,,A:Normal value,44.7534
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1979-06-30,F:Free,,A:Normal value,44.3539
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1979-09-30,F:Free,,A:Normal value,44.4213
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1979-12-31,F:Free,,A:Normal value,45.293
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1980-03-31,F:Free,,A:Normal value,46.2694
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1980-06-30,F:Free,,A:Normal value,45.8293
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1980-09-30,F:Free,,A:Normal value,46.4037
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1980-12-31,F:Free,,A:Normal value,45.3724
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1981-03-31,F:Free,,A:Normal value,46.868
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1981-06-30,F:Free,,A:Normal value,46.4625
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1981-09-30,F:Free,,A:Normal value,47.4414
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1981-12-31,F:Free,,A:Normal value,47.4988
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1982-03-31,F:Free,,A:Normal value,50.0684
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1982-06-30,F:Free,,A:Normal value,50.0447
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1982-09-30,F:Free,,A:Normal value,50.77
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1982-12-31,F:Free,,A:Normal value,52.7579
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1983-03-31,F:Free,,A:Normal value,56.0513
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1983-06-30,F:Free,,A:Normal value,55.7344
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1983-09-30,F:Free,,A:Normal value,56.978
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1983-12-31,F:Free,,A:Normal value,58.4732
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1984-03-31,F:Free,,A:Normal value,60.0529
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1984-06-30,F:Free,,A:Normal value,59.0698
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1984-09-30,F:Free,,A:Normal value,59.5255
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1984-12-31,F:Free,,A:Normal value,59.1963
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1985-03-31,F:Free,,A:Normal value,59.9044
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1985-06-30,F:Free,,A:Normal value,58.9534
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1985-09-30,F:Free,,A:Normal value,58.3819
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1985-12-31,F:Free,,A:Normal value,58.6048
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-03-31,F:Free,,A:Normal value,59.8983
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-06-30,F:Free,,A:Normal value,59.1062
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-09-30,F:Free,,A:Normal value,59.2354
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-12-31,F:Free,,A:Normal value,60.2855
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-03-31,F:Free,,A:Normal value,61.0184
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-06-30,F:Free,,A:Normal value,62.3302
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-09-30,F:Free,,A:Normal value,64.0891
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-12-31,F:Free,,A:Normal value,67.8676
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-03-31,F:Free,,A:Normal value,74.9981
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-06-30,F:Free,,A:Normal value,77.7538
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-09-30,F:Free,,A:Normal value,83.5736
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-12-31,F:Free,,A:Normal value,90.7907
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1989-03-31,F:Free,,A:Normal value,96.2057
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1989-06-30,F:Free,,A:Normal value,95.721
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1989-09-30,F:Free,,A:Normal value,93.9191
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1989-12-31,F:Free,,A:Normal value,90.3977
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1990-03-31,F:Free,,A:Normal value,86.4705
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1990-06-30,F:Free,,A:Normal value,85.5438
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1990-09-30,F:Free,,A:Normal value,83.3744
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1990-12-31,F:Free,,A:Normal value,79.8407
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1991-03-31,F:Free,,A:Normal value,73.1921
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1991-06-30,F:Free,,A:Normal value,71.3872
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1991-09-30,F:Free,,A:Normal value,68.1091
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1991-12-31,F:Free,,A:Normal value,64.0109
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1992-03-31,F:Free,,A:Normal value,61.4947
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1992-06-30,F:Free,,A:Normal value,57.7244
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1992-09-30,F:Free,,A:Normal value,53.5999
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1992-12-31,F:Free,,A:Normal value,50.352
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1993-03-31,F:Free,,A:Normal value,49.0632
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1993-06-30,F:Free,,A:Normal value,49.1218
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1993-09-30,F:Free,,A:Normal value,49.6397
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1993-12-31,F:Free,,A:Normal value,51.2361
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1994-03-31,F:Free,,A:Normal value,52.5087
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1994-06-30,F:Free,,A:Normal value,52.9558
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1994-09-30,F:Free,,A:Normal value,51.9496
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1994-12-31,F:Free,,A:Normal value,51.2828
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1995-03-31,F:Free,,A:Normal value,50.842
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1995-06-30,F:Free,,A:Normal value,50.1617
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1995-09-30,F:Free,,A:Normal value,49.1442
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1995-12-31,F:Free,,A:Normal value,49.0249
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1996-03-31,F:Free,,A:Normal value,49.6906
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1996-06-30,F:Free,,A:Normal value,51.2084
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1996-09-30,F:Free,,A:Normal value,52.9012
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1996-12-31,F:Free,,A:Normal value,54.9808
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1997-03-31,F:Free,,A:Normal value,58.8582
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1997-06-30,F:Free,,A:Normal value,60.3461
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1997-09-30,F:Free,,A:Normal value,61.002
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1997-12-31,F:Free,,A:Normal value,62.1769
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1998-03-31,F:Free,,A:Normal value,63.9745
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1998-06-30,F:Free,,A:Normal value,65.1458
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1998-09-30,F:Free,,A:Normal value,66.8414
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1998-12-31,F:Free,,A:Normal value,67.4812
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1999-03-31,F:Free,,A:Normal value,68.5455
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1999-06-30,F:Free,,A:Normal value,69.6589
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1999-09-30,F:Free,,A:Normal value,72.1263
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1999-12-31,F:Free,,A:Normal value,73.3315
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-03-31,F:Free,,A:Normal value,73.7069
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-06-30,F:Free,,A:Normal value,73.8911
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-09-30,F:Free,,A:Normal value,72.0934
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-12-31,F:Free,,A:Normal value,70.559
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-03-31,F:Free,,A:Normal value,70.4522
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-06-30,F:Free,,A:Normal value,70.1398
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-09-30,F:Free,,A:Normal value,69.8763
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-12-31,F:Free,,A:Normal value,70.1451
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,72.4307
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,74.1808
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,75.1253
"BIS,WS_SPP,1.0",Q.FI.R.628,Q:Quarterly,FI:Finland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,75.0722
